,data,labels
22590,"Nice to meet you Captain  How are you fairing this morning, thank you for joining us today.",101
22591,"Nice to meet you Commander How are you fairing this morning, thank you for joining us today.",101
22592,"Nice to meet you How are you fairing this morning, thank you for joining us today.",101
22593,"Nice to meet you Captain Wang How are you fairing this morning, thank you for joining us today.",101
22594,"Nice to meet you Captain  How are you fairing this morning, thank you for joining us today.",101
22595,"Nice to meet you Commander How are you fairing this morning, thank you for joining us today.",101
22596,Nice to meet you I'm glad you've joined us.,111
22597,Nice to meet you Captain Wang I'm glad you've joined us.,111
22598,Nice to meet you Captain  I'm glad you've joined us.,111
22599,Nice to meet you Commander I'm glad you've joined us.,111
22600,Nice to meet you How are you doing on this beautiful day? I'm glad you've joined us.,101
22601,Nice to meet you Captain Wang How are you doing on this beautiful day? I'm glad you've joined us.,101
22602,Nice to meet you Captain  How are you doing on this beautiful day? I'm glad you've joined us.,101
22603,Nice to meet you Commander How are you doing on this beautiful day? I'm glad you've joined us.,101
22604,Nice to meet you How are you doing this evening? I'm glad you've joined us.,101
22605,Nice to meet you Captain Wang How are you doing this evening? I'm glad you've joined us.,101
22606,Nice to meet you Captain  How are you doing this evening? I'm glad you've joined us.,101
22607,Nice to meet you Commander How are you doing this evening? I'm glad you've joined us.,101
22608,Nice to meet you How are you today? I'm glad you've joined us.,101
22609,Nice to meet you Captain Wang How are you today? I'm glad you've joined us.,101
22610,Nice to meet you Captain  How are you today? I'm glad you've joined us.,101
22611,Nice to meet you Commander How are you today? I'm glad you've joined us.,101
22612,Nice to meet you How are you doing this fine day? I'm glad you've joined us.,101
22613,Nice to meet you Captain Wang How are you doing this fine day? I'm glad you've joined us.,101
22614,Nice to meet you Captain  How are you doing this fine day? I'm glad you've joined us.,101
22615,Nice to meet you Commander How are you doing this fine day? I'm glad you've joined us.,101
22616,Nice to meet you How are you? I'm glad you've joined us.,101
22617,Nice to meet you Captain Wang How are you? I'm glad you've joined us.,101
22618,Nice to meet you Captain  How are you? I'm glad you've joined us.,101
22619,Nice to meet you Commander How are you? I'm glad you've joined us.,101
22620,Nice to meet you How are you doing today sir? I'm glad you've joined us.,101
22621,Nice to meet you Captain Wang How are you doing today sir? I'm glad you've joined us.,101
22622,Nice to meet you Captain  How are you doing today sir? I'm glad you've joined us.,101
22623,Nice to meet you Commander How are you doing today sir? I'm glad you've joined us.,101
22624,Nice to meet you I trust you are doing well today? I'm glad you've joined us.,101
22625,Nice to meet you Captain Wang I trust you are doing well today? I'm glad you've joined us.,101
22626,Nice to meet you Captain  I trust you are doing well today? I'm glad you've joined us.,101
22627,Nice to meet you Commander I trust you are doing well today? I'm glad you've joined us.,101
22628,Nice to meet you How are you and your soldiers faring today? I'm glad you've joined us.,101
22629,Nice to meet you Captain Wang How are you and your soldiers faring today? I'm glad you've joined us.,101
22630,Nice to meet you Captain  How are you and your soldiers faring today? I'm glad you've joined us.,101
22631,Nice to meet you Commander How are you and your soldiers faring today? I'm glad you've joined us.,101
22632,Nice to meet you How was your trip? I'm glad you've joined us.,101
22633,Nice to meet you Captain Wang How was your trip? I'm glad you've joined us.,101
22634,Nice to meet you Captain  How was your trip? I'm glad you've joined us.,101
22635,Nice to meet you Commander How was your trip? I'm glad you've joined us.,101
22636,Nice to meet you I hope you are well. I'm glad you've joined us.,101
22637,Nice to meet you Captain Wang I hope you are well. I'm glad you've joined us.,101
22638,Nice to meet you Captain  I hope you are well. I'm glad you've joined us.,101
22639,Nice to meet you Commander I hope you are well. I'm glad you've joined us.,101
22640,Nice to meet you how are you feeling today? I'm glad you've joined us.,101
22641,Nice to meet you Captain Wang how are you feeling today? I'm glad you've joined us.,101
22642,Nice to meet you Captain  how are you feeling today? I'm glad you've joined us.,101
22643,Nice to meet you Commander how are you feeling today? I'm glad you've joined us.,101
22644,Nice to meet you How have you been? I'm glad you've joined us.,101
22645,Nice to meet you Captain Wang How have you been? I'm glad you've joined us.,101
22646,Nice to meet you Captain  How have you been? I'm glad you've joined us.,101
22647,Nice to meet you Commander How have you been? I'm glad you've joined us.,101
22648,Nice to meet you I hope all is well with your company. I'm glad you've joined us.,101
22649,Nice to meet you Captain Wang I hope all is well with your company. I'm glad you've joined us.,101
22650,Nice to meet you Captain  I hope all is well with your company. I'm glad you've joined us.,101
22651,Nice to meet you Commander I hope all is well with your company. I'm glad you've joined us.,101
22652,Nice to meet you Is everything alright? I'm glad you've joined us.,101
22653,Nice to meet you Captain Wang Is everything alright? I'm glad you've joined us.,101
22654,Nice to meet you Captain  Is everything alright? I'm glad you've joined us.,101
22655,Nice to meet you Commander Is everything alright? I'm glad you've joined us.,101
22656,Nice to meet you How was your travel to get here? I'm glad you've joined us.,101
22657,Nice to meet you Captain Wang How was your travel to get here? I'm glad you've joined us.,101
