,Original Input,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26,Topic 27,Topic 28
1038,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.8392848968505859,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005
1039,I’d rather not say.,0.011904803104698658,0.011904803104698658,0.011904803104698658,0.011904803104698658,0.011904803104698658,0.011904803104698658,0.6785702705383301,0.011904803104698658,0.011904803104698658,0.011904803104698658,0.011904803104698658,0.011904803104698658,0.011904803104698658,0.011904803104698658,0.011904803104698658,0.011904803104698658,0.011904803104698658,0.011904803104698658,0.011904803104698658,0.011904803104698658,0.011904803104698658,0.011904803104698658,0.011904803104698658,0.011904803104698658,0.011904803104698658,0.011904803104698658,0.011904803104698658,0.011904803104698658
1040,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.8392848968505859,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005
1041,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.0035714467521756887,0.0035714467521756887,0.0035714467521756887,0.0035714467521756887,0.0035714467521756887,0.0035714467521756887,0.0035714467521756887,0.0035714467521756887,0.0035714467521756887,0.0035714467521756887,0.0035714467521756887,0.9035709500312805,0.0035714467521756887,0.0035714467521756887,0.0035714467521756887,0.0035714467521756887,0.0035714467521756887,0.0035714467521756887,0.0035714467521756887,0.0035714467521756887,0.0035714467521756887,0.0035714467521756887,0.0035714467521756887,0.0035714467521756887,0.0035714467521756887,0.0035714467521756887,0.0035714467521756887,0.0035714467521756887
1042,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.0023809652775526047,0.0023809652775526047,0.0023809652775526047,0.0023809652775526047,0.0023809652775526047,0.9357139468193054,0.0023809652775526047,0.0023809652775526047,0.0023809652775526047,0.0023809652775526047,0.0023809652775526047,0.0023809652775526047,0.0023809652775526047,0.0023809652775526047,0.0023809652775526047,0.0023809652775526047,0.0023809652775526047,0.0023809652775526047,0.0023809652775526047,0.0023809652775526047,0.0023809652775526047,0.0023809652775526047,0.0023809652775526047,0.0023809652775526047,0.0023809652775526047,0.0023809652775526047,0.0023809652775526047,0.0023809652775526047
1043,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.005952406674623489,0.005952406674623489,0.005952406674623489,0.005952406674623489,0.005952406674623489,0.005952406674623489,0.005952406674623489,0.005952406674623489,0.005952406674623489,0.8392850160598755,0.005952406674623489,0.005952406674623489,0.005952406674623489,0.005952406674623489,0.005952406674623489,0.005952406674623489,0.005952406674623489,0.005952406674623489,0.005952406674623489,0.005952406674623489,0.005952406674623489,0.005952406674623489,0.005952406674623489,0.005952406674623489,0.005952406674623489,0.005952406674623489,0.005952406674623489,0.005952406674623489
1044,"No, he is not here. I am taking his place.",0.01190479937940836,0.01190479937940836,0.01190479937940836,0.01190479937940836,0.01190479937940836,0.01190479937940836,0.01190479937940836,0.01190479937940836,0.01190479937940836,0.01190479937940836,0.01190479937940836,0.01190479937940836,0.01190479937940836,0.01190479937940836,0.01190479937940836,0.01190479937940836,0.01190479937940836,0.01190479937940836,0.01190479937940836,0.01190479937940836,0.01190479937940836,0.01190479937940836,0.01190479937940836,0.6785703897476196,0.01190479937940836,0.01190479937940836,0.01190479937940836,0.01190479937940836
1045,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.002976201707497239,0.002976201707497239,0.002976201707497239,0.002976201707497239,0.002976201707497239,0.002976201707497239,0.002976201707497239,0.002976201707497239,0.002976201707497239,0.002976201707497239,0.9196425676345825,0.002976201707497239,0.002976201707497239,0.002976201707497239,0.002976201707497239,0.002976201707497239,0.002976201707497239,0.002976201707497239,0.002976201707497239,0.002976201707497239,0.002976201707497239,0.002976201707497239,0.002976201707497239,0.002976201707497239,0.002976201707497239,0.002976201707497239,0.002976201707497239,0.002976201707497239
1046,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.0027472656220197678,0.0027472656220197678,0.0027472656220197678,0.0027472656220197678,0.0027472656220197678,0.0027472656220197678,0.0027472656220197678,0.9258238077163696,0.0027472656220197678,0.0027472656220197678,0.0027472656220197678,0.0027472656220197678,0.0027472656220197678,0.0027472656220197678,0.0027472656220197678,0.0027472656220197678,0.0027472656220197678,0.0027472656220197678,0.0027472656220197678,0.0027472656220197678,0.0027472656220197678,0.0027472656220197678,0.0027472656220197678,0.0027472656220197678,0.0027472656220197678,0.0027472656220197678,0.0027472656220197678,0.0027472656220197678
1047,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.002976201707497239,0.002976201707497239,0.002976201707497239,0.002976201707497239,0.002976201707497239,0.002976201707497239,0.002976201707497239,0.002976201707497239,0.002976201707497239,0.002976201707497239,0.9196425676345825,0.002976201707497239,0.002976201707497239,0.002976201707497239,0.002976201707497239,0.002976201707497239,0.002976201707497239,0.002976201707497239,0.002976201707497239,0.002976201707497239,0.002976201707497239,0.002976201707497239,0.002976201707497239,0.002976201707497239,0.002976201707497239,0.002976201707497239,0.002976201707497239,0.002976201707497239
1048,"When I made the plan, I believed that securing the site and protecting the victims was the most important task. Your men have good experience in security, so I wanted them to make sure everyone is safe. Our supplies are better suited for running the aid station.",0.0014881023671478033,0.0014881023671478033,0.0014881023671478033,0.0014881023671478033,0.0014881023671478033,0.0014881023671478033,0.0014881023671478033,0.0014881023671478033,0.0014881023671478033,0.0014881023671478033,0.0014881023671478033,0.0014881023671478033,0.0014881023671478033,0.0014881023671478033,0.0014881023671478033,0.0014881023671478033,0.0014881023671478033,0.0014881023671478033,0.0014881023671478033,0.0014881023671478033,0.0014881023671478033,0.0014881023671478033,0.0014881023671478033,0.0014881023671478033,0.0014881023671478033,0.9598212838172913,0.0014881023671478033,0.0014881023671478033
1049,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.005952410399913788,0.005952410399913788,0.005952410399913788,0.005952410399913788,0.005952410399913788,0.005952410399913788,0.005952410399913788,0.005952410399913788,0.005952410399913788,0.005952410399913788,0.005952410399913788,0.005952410399913788,0.8392848968505859,0.005952410399913788,0.005952410399913788,0.005952410399913788,0.005952410399913788,0.005952410399913788,0.005952410399913788,0.005952410399913788,0.005952410399913788,0.005952410399913788,0.005952410399913788,0.005952410399913788,0.005952410399913788,0.005952410399913788,0.005952410399913788,0.005952410399913788
1050,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.0023809652775526047,0.0023809652775526047,0.0023809652775526047,0.0023809652775526047,0.0023809652775526047,0.9357139468193054,0.0023809652775526047,0.0023809652775526047,0.0023809652775526047,0.0023809652775526047,0.0023809652775526047,0.0023809652775526047,0.0023809652775526047,0.0023809652775526047,0.0023809652775526047,0.0023809652775526047,0.0023809652775526047,0.0023809652775526047,0.0023809652775526047,0.0023809652775526047,0.0023809652775526047,0.0023809652775526047,0.0023809652775526047,0.0023809652775526047,0.0023809652775526047,0.0023809652775526047,0.0023809652775526047,0.0023809652775526047
1051,"No, he is not here. I am taking his place.",0.011904798448085785,0.011904798448085785,0.011904798448085785,0.011904798448085785,0.011904798448085785,0.011904798448085785,0.011904798448085785,0.011904798448085785,0.011904798448085785,0.011904798448085785,0.011904798448085785,0.011904798448085785,0.011904798448085785,0.011904798448085785,0.011904798448085785,0.011904798448085785,0.011904798448085785,0.011904798448085785,0.011904798448085785,0.011904798448085785,0.011904798448085785,0.011904798448085785,0.011904798448085785,0.6785703897476196,0.011904798448085785,0.011904798448085785,0.011904798448085785,0.011904798448085785
1052,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.0029762014746665955,0.0029762014746665955,0.0029762014746665955,0.0029762014746665955,0.0029762014746665955,0.0029762014746665955,0.0029762014746665955,0.0029762014746665955,0.0029762014746665955,0.0029762014746665955,0.9196425676345825,0.0029762014746665955,0.0029762014746665955,0.0029762014746665955,0.0029762014746665955,0.0029762014746665955,0.0029762014746665955,0.0029762014746665955,0.0029762014746665955,0.0029762014746665955,0.0029762014746665955,0.0029762014746665955,0.0029762014746665955,0.0029762014746665955,0.0029762014746665955,0.0029762014746665955,0.0029762014746665955,0.0029762014746665955
1053,There has to be a way. What was name of the man you were talking to? If he is in your chain of command I'd like to talk to him.,0.0044643208384513855,0.0044643208384513855,0.0044643208384513855,0.0044643208384513855,0.0044643208384513855,0.0044643208384513855,0.0044643208384513855,0.0044643208384513855,0.0044643208384513855,0.0044643208384513855,0.0044643208384513855,0.0044643208384513855,0.0044643208384513855,0.0044643208384513855,0.0044643208384513855,0.0044643208384513855,0.0044643208384513855,0.0044643208384513855,0.0044643208384513855,0.0044643208384513855,0.0044643208384513855,0.0044643208384513855,0.0044643208384513855,0.0044643208384513855,0.8794633150100708,0.0044643208384513855,0.0044643208384513855,0.0044643208384513855
1054,"No, he is not here. I am taking his place.",0.011904798448085785,0.011904798448085785,0.011904798448085785,0.011904798448085785,0.011904798448085785,0.011904798448085785,0.011904798448085785,0.011904798448085785,0.011904798448085785,0.011904798448085785,0.011904798448085785,0.011904798448085785,0.011904798448085785,0.011904798448085785,0.011904798448085785,0.011904798448085785,0.011904798448085785,0.011904798448085785,0.011904798448085785,0.011904798448085785,0.011904798448085785,0.011904798448085785,0.011904798448085785,0.6785703897476196,0.011904798448085785,0.011904798448085785,0.011904798448085785,0.011904798448085785
1055,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.003246765583753586,0.003246765583753586,0.003246765583753586,0.003246765583753586,0.003246765583753586,0.003246765583753586,0.003246765583753586,0.003246765583753586,0.003246765583753586,0.003246765583753586,0.003246765583753586,0.003246765583753586,0.003246765583753586,0.003246765583753586,0.003246765583753586,0.003246765583753586,0.003246765583753586,0.003246765583753586,0.003246765583753586,0.003246765583753586,0.003246765583753586,0.003246765583753586,0.003246765583753586,0.9123373031616211,0.003246765583753586,0.003246765583753586,0.003246765583753586,0.003246765583753586
