,Original Input,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20
1003,I’d rather not say.,0.016666745766997337,0.6833318471908569,0.016666745766997337,0.016666745766997337,0.016666745766997337,0.016666745766997337,0.016666745766997337,0.016666745766997337,0.016666745766997337,0.016666745766997337,0.016666745766997337,0.016666745766997337,0.016666745766997337,0.016666745766997337,0.016666745766997337,0.016666745766997337,0.016666745766997337,0.016666745766997337,0.016666745766997337,0.016666745766997337
1004,I’d rather not say.,0.016666745766997337,0.6833317875862122,0.016666745766997337,0.016666745766997337,0.016666745766997337,0.016666745766997337,0.016666745766997337,0.016666745766997337,0.016666745766997337,0.016666745766997337,0.016666745766997337,0.016666745766997337,0.016666745766997337,0.016666745766997337,0.016666745766997337,0.016666745766997337,0.016666745766997337,0.016666745766997337,0.016666745766997337,0.016666745766997337
1005,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.0035714406985789537,0.0035714406985789537,0.0035714406985789537,0.0035714406985789537,0.0035714406985789537,0.9321426153182983,0.0035714406985789537,0.0035714406985789537,0.0035714406985789537,0.0035714406985789537,0.0035714406985789537,0.0035714406985789537,0.0035714406985789537,0.0035714406985789537,0.0035714406985789537,0.0035714406985789537,0.0035714406985789537,0.003571441164240241,0.0035714406985789537,0.0035714406985789537
1006,Can I talk with you in private once questions are over?,0.012500078417360783,0.012500078417360783,0.012500078417360783,0.012500078417360783,0.7624984979629517,0.012500078417360783,0.012500078417360783,0.012500078417360783,0.012500078417360783,0.012500078417360783,0.012500078417360783,0.012500078417360783,0.012500078417360783,0.012500080280005932,0.012500078417360783,0.012500078417360783,0.012500078417360783,0.012500078417360783,0.012500078417360783,0.012500078417360783
1007,"I'd really prefer just to wait until the brief, if that is ok.",0.008333382196724415,0.008333382196724415,0.008333382196724415,0.008333382196724415,0.008333382196724415,0.008333382196724415,0.008333382196724415,0.008333382196724415,0.8416658043861389,0.008333382196724415,0.008333382196724415,0.008333382196724415,0.008333382196724415,0.008333382196724415,0.008333382196724415,0.008333382196724415,0.008333382196724415,0.008333382196724415,0.008333382196724415,0.008333382196724415
1008,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.005555587355047464,0.005555587355047464,0.005555587355047464,0.005555587355047464,0.005555587355047464,0.005555587355047464,0.005555587355047464,0.8944438695907593,0.005555587355047464,0.005555587355047464,0.005555587355047464,0.005555587355047464,0.005555587355047464,0.005555587355047464,0.005555587355047464,0.005555587355047464,0.005555587355047464,0.005555587355047464,0.005555587355047464,0.005555587355047464
1009,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.0038461696822196245,0.0038461696822196245,0.0038461696822196245,0.0038461696822196245,0.0038461696822196245,0.0038461696822196245,0.0038461696822196245,0.0038461696822196245,0.9269227981567383,0.0038461696822196245,0.0038461696822196245,0.0038461696822196245,0.0038461696822196245,0.0038461696822196245,0.0038461696822196245,0.0038461696822196245,0.0038461703807115555,0.0038461696822196245,0.0038461696822196245,0.0038461696822196245
1010,He is busy today,0.016666710376739502,0.016666710376739502,0.016666710376739502,0.016666710376739502,0.016666710376739502,0.016666710376739502,0.016666710376739502,0.016666710376739502,0.016666710376739502,0.016666710376739502,0.016666710376739502,0.016666710376739502,0.6833325028419495,0.016666710376739502,0.016666710376739502,0.016666710376739502,0.016666710376739502,0.016666710376739502,0.016666710376739502,0.016666710376739502
1011,I’d rather not say.,0.016666745766997337,0.6833317875862122,0.016666745766997337,0.016666745766997337,0.016666745766997337,0.016666745766997337,0.016666745766997337,0.016666745766997337,0.016666745766997337,0.016666745766997337,0.016666745766997337,0.016666745766997337,0.016666745766997337,0.016666745766997337,0.016666745766997337,0.016666745766997337,0.016666745766997337,0.016666745766997337,0.016666745766997337,0.016666745766997337
1012,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.005000027362257242,0.005000027362257242,0.9049994945526123,0.005000027362257242,0.005000027362257242,0.005000027362257242,0.005000027362257242,0.005000027362257242,0.005000027362257242,0.005000027362257242,0.005000027362257242,0.005000027362257242,0.005000027362257242,0.005000027362257242,0.005000027362257242,0.005000027362257242,0.005000027362257242,0.005000027362257242,0.005000027362257242,0.005000027362257242
1013,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.003846161998808384,0.003846161998808384,0.003846161998808384,0.003846161998808384,0.003846161998808384,0.003846161998808384,0.003846161998808384,0.003846161998808384,0.003846161998808384,0.003846161998808384,0.003846161998808384,0.003846161998808384,0.003846161998808384,0.003846161998808384,0.003846161998808384,0.003846161998808384,0.003846161998808384,0.003846161998808384,0.003846161998808384,0.9269229173660278
1014,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.0031250284519046545,0.0031250284519046545,0.0031250284519046545,0.0031250284519046545,0.0031250284519046545,0.0031250284519046545,0.0031250284519046545,0.0031250284519046545,0.0031250284519046545,0.940624475479126,0.0031250284519046545,0.0031250284519046545,0.0031250284519046545,0.0031250284519046545,0.0031250284519046545,0.0031250284519046545,0.0031250284519046545,0.0031250284519046545,0.0031250284519046545,0.003125029383227229
1015,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.0038461878430098295,0.0038461878430098295,0.0038461878430098295,0.0038461878430098295,0.0038461878430098295,0.0038461878430098295,0.0038461878430098295,0.0038461878430098295,0.0038461878430098295,0.0038461878430098295,0.0038461878430098295,0.0038461878430098295,0.0038461878430098295,0.0038461878430098295,0.0038461878430098295,0.0038461878430098295,0.9269224405288696,0.0038461878430098295,0.0038461878430098295,0.0038461878430098295
1016,"Hello, sir. Have you eaten yet?",0.010000059381127357,0.010000059381127357,0.010000059381127357,0.010000064969062805,0.010000059381127357,0.010000059381127357,0.010000059381127357,0.010000059381127357,0.010000059381127357,0.010000059381127357,0.010000059381127357,0.010000059381127357,0.010000059381127357,0.010000059381127357,0.010000059381127357,0.010000059381127357,0.010000059381127357,0.010000059381127357,0.010000059381127357,0.8099989295005798
1017,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.003846161998808384,0.003846161998808384,0.003846161998808384,0.003846161998808384,0.003846161998808384,0.003846161998808384,0.003846161998808384,0.003846161998808384,0.003846161998808384,0.003846161998808384,0.003846161998808384,0.003846161998808384,0.003846161998808384,0.003846161998808384,0.003846161998808384,0.003846161998808384,0.003846161998808384,0.003846161998808384,0.003846161998808384,0.9269229173660278
1018,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.00454547256231308,0.00454547256231308,0.00454547256231308,0.00454547256231308,0.00454547256231308,0.00454547256231308,0.00454547256231308,0.00454547256231308,0.00454547256231308,0.00454547256231308,0.00454547256231308,0.9136360287666321,0.00454547256231308,0.00454547256231308,0.00454547256231308,0.00454547256231308,0.00454547256231308,0.00454547256231308,0.00454547256231308,0.00454547256231308
1019,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.0038461878430098295,0.0038461878430098295,0.0038461878430098295,0.0038461878430098295,0.0038461878430098295,0.0038461878430098295,0.0038461878430098295,0.0038461878430098295,0.0038461878430098295,0.0038461878430098295,0.0038461878430098295,0.0038461878430098295,0.0038461878430098295,0.0038461878430098295,0.0038461878430098295,0.0038461878430098295,0.9269224405288696,0.0038461878430098295,0.0038461878430098295,0.0038461878430098295
1020,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.003125014714896679,0.003125014714896679,0.003125014714896679,0.003125014714896679,0.003125014714896679,0.003125014714896679,0.003125014714896679,0.003125014714896679,0.003125014714896679,0.003125014714896679,0.003125014714896679,0.003125014714896679,0.003125014714896679,0.003125014714896679,0.003125014714896679,0.003125014714896679,0.003125014714896679,0.9406247138977051,0.003125014714896679,0.003125014714896679
1021,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.0025000288151204586,0.0025000288151204586,0.0025000288151204586,0.0025000288151204586,0.0025000288151204586,0.0025000288151204586,0.0025000288151204586,0.0025000288151204586,0.0025000288151204586,0.0025000288151204586,0.37447336316108704,0.5805261135101318,0.0025000288151204586,0.0025000288151204586,0.0025000288151204586,0.0025000288151204586,0.0025000288151204586,0.0025000288151204586,0.0025000288151204586,0.0025000288151204586
1022,"Yes, I have a few problems with your plan. Why are we setting up two aid stations?",0.006250028498470783,0.006250028032809496,0.006250028032809496,0.006250028032809496,0.006250028032809496,0.006250028032809496,0.006250028032809496,0.006250028032809496,0.006250028032809496,0.006250028032809496,0.006250028032809496,0.006250028032809496,0.006250028032809496,0.006250028032809496,0.006250028032809496,0.8812494874000549,0.006250028032809496,0.006250028032809496,0.006250028032809496,0.006250028032809496
1023,Can I talk with you in private once questions are over?,0.012500077486038208,0.012500077486038208,0.012500077486038208,0.012500077486038208,0.7624984979629517,0.012500077486038208,0.012500077486038208,0.012500077486038208,0.012500077486038208,0.012500077486038208,0.012500077486038208,0.012500077486038208,0.012500077486038208,0.012500079348683357,0.012500077486038208,0.012500077486038208,0.012500077486038208,0.012500077486038208,0.012500077486038208,0.012500077486038208
1024,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.00454547256231308,0.00454547256231308,0.00454547256231308,0.00454547256231308,0.00454547256231308,0.00454547256231308,0.00454547256231308,0.00454547256231308,0.00454547256231308,0.00454547256231308,0.00454547256231308,0.9136360287666321,0.00454547256231308,0.00454547256231308,0.00454547256231308,0.00454547256231308,0.00454547256231308,0.00454547256231308,0.00454547256231308,0.00454547256231308
